Country,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,cover,Latitude,Longitude,Organization,Period,Source,site.id
Tanzania,2016,NA,Zanzibar,Chumbe,NA,NA,NA,5.03,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Chumbe,NA,Rubble,RUB,1.24,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Chumbe,NA,Algae,ALG,1.58,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Chumbe,NA,Soft coral,SC,1.36,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Chumbe,NA,Inverts-other,INV,1.04,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Chumbe,NA,Spongy,SPG,0.57,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Chumbe,NA,Algae-coralline,ACOR,0.09,-6.27682,39.1733,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarChumbeNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Dead Standing coral,DC,23.59,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Coral,HC,18.91,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Rock,RCK,30.96,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,NA,NA,11.83,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Rubble,RUB,11.09,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Algae,ALG,0,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Soft coral,SC,2.79,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Inverts-other,INV,0.76,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Spongy,SPG,0,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2016,NA,Zanzibar,Mnemba,NA,Algae-coralline,ACOR,0.08,-5.83376,39.39143,Ali Ussi,Pre,post_bl_2016,Tanzania2016NAZanzibarMnembaNAPre
Tanzania,2017,,Mafia,Kitutia,,Coral,HC,49.21666667,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Soft coral,SC,1.633333333,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Algae-coralline,ACOR,1.966666667,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Inverts-other,INV,0,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Algae-macro/fleshy,AMAC,6.5,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Algae-turf,ATRF,0.333333333,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Dead Standing coral,DC,37.16666667,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Rock,RCK,2.35,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Algae,ALG,0,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Rubble,RUB,0.833333333,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Kitutia,,Sand,SND,0,-8.15694,39.6508,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaKitutiaPost
Tanzania,2017,,Mafia,Msumbiji,,Coral,HC,41.3,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Soft coral,SC,4.133333334,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Algae-coralline,ACOR,0.483333333,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Inverts-other,INV,0.616666667,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Algae-macro/fleshy,AMAC,5.65,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Algae-turf,ATRF,0.316666667,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Dead Standing coral,DC,29.8,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Rock,RCK,2.85,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Algae,ALG,0,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Rubble,RUB,10.53333333,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Msumbiji,,Sand,SND,4.316666667,-7.97028,39.8025,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaMsumbijiPost
Tanzania,2017,,Mafia,Utumbi,,Coral,HC,18.68333333,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Soft coral,SC,28.43333334,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Algae-coralline,ACOR,0.766666667,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Inverts-other,INV,11.06666667,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Algae-macro/fleshy,AMAC,0,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Algae-turf,ATRF,1.3,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Dead Standing coral,DC,27.1,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Rock,RCK,0,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Algae,ALG,0,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Rubble,RUB,10.36666667,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Utumbi,,Sand,SND,2.283333333,-7.9575,39.79,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaUtumbiPost
Tanzania,2017,,Mafia,Yuyuni,,Coral,HC,34.95,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Soft coral,SC,7.183333334,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Algae-coralline,ACOR,0.133333333,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Inverts-other,INV,0,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Algae-macro/fleshy,AMAC,0,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Algae-turf,ATRF,0,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Dead Standing coral,DC,21.31666667,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Rock,RCK,35.76666667,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Algae,ALG,0,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Rubble,RUB,1.35,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mafia,Yuyuni,,Sand,SND,0,-7.99278,39.8231,Tanzania Field,Post,post_bl_2016,Tanzania2017MafiaYuyuniPost
Tanzania,2017,,Mtwara,Bwahari,,Coral,HC,36.04,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Soft coral,SC,0.42,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Inverts-other,INV,1.67,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Algae-macro/fleshy,AMAC,30.21,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Algae-Halimeda,AHAL,0,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Algae-coralline,ACOR,9.17,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Algae-turf,ATRF,0,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Bare substrate,BS,3.54,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Rubble,RUB,2.71,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Sand,SND,11.88,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Seagrass,SGR,0,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Dead Standing coral,DC,0,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Recent Dead Coral,RDC,3.75,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Bwahari,,Unidentified,UNID,0.63,-10.15135,40.085233,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraBwahariPost
Tanzania,2017,,Mtwara,Kitelele,,Coral,HC,33.33,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Soft coral,SC,4.17,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Inverts-other,INV,10.21,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Algae-macro/fleshy,AMAC,22.08,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Algae-Halimeda,AHAL,0.42,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Algae-coralline,ACOR,10,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Algae-turf,ATRF,14.38,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Bare substrate,BS,0.21,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Rubble,RUB,0,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Sand,SND,3.96,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Seagrass,SGR,0,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Dead Standing coral,DC,0,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Recent Dead Coral,RDC,0.83,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Kitelele,,Unidentified,UNID,0.42,-10.17325,40.23187,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraKitelelePost
Tanzania,2017,,Mtwara,Lanzi,,Coral,HC,23.13,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Soft coral,SC,1.67,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Inverts-other,INV,0.42,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Algae-macro/fleshy,AMAC,35.83,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Algae-Halimeda,AHAL,0,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Algae-coralline,ACOR,14.17,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Algae-turf,ATRF,0.63,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Bare substrate,BS,6.25,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Rubble,RUB,2.29,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Sand,SND,5.63,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Seagrass,SGR,0,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Dead Standing coral,DC,3.54,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Recent Dead Coral,RDC,6.25,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Lanzi,,Unidentified,UNID,0.21,-10.155717,40.111583,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraLanziPost
Tanzania,2017,,Mtwara,Matenga,,Coral,HC,36,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Soft coral,SC,7.8,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Inverts-other,INV,11.8,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Algae-macro/fleshy,AMAC,0.6,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Algae-Halimeda,AHAL,0,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Algae-coralline,ACOR,5.2,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Algae-turf,ATRF,1.2,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Bare substrate,BS,3.6,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Rubble,RUB,3.6,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Sand,SND,27.8,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Seagrass,SGR,0,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Dead Standing coral,DC,0.8,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Recent Dead Coral,RDC,0,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Matenga,,Unidentified,UNID,1.6,-10.316217,40.368917,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraMatengaPost
Tanzania,2017,,Mtwara,Naumbu,,Coral,HC,35.83,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Soft coral,SC,4.79,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Inverts-other,INV,3.33,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Algae-macro/fleshy,AMAC,8.96,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Algae-Halimeda,AHAL,0,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Algae-coralline,ACOR,9.38,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Algae-turf,ATRF,3.75,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Bare substrate,BS,2.71,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Rubble,RUB,14.38,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Sand,SND,15.42,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Seagrass,SGR,0,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Dead Standing coral,DC,0,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Recent Dead Coral,RDC,1.46,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Naumbu,,Unidentified,UNID,0,-10.234133,40.136833,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraNaumbuPost
Tanzania,2017,,Mtwara,Pemba,,Coral,HC,56.04,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Soft coral,SC,2.92,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Inverts-other,INV,0.63,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Algae-macro/fleshy,AMAC,3.33,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Algae-Halimeda,AHAL,0,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Algae-coralline,ACOR,31.46,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Algae-turf,ATRF,0.63,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Bare substrate,BS,0,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Rubble,RUB,1.25,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Sand,SND,2.5,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Seagrass,SGR,0,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Dead Standing coral,DC,0.83,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Recent Dead Coral,RDC,0.21,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Mtwara,Pemba,,Unidentified,UNID,0.21,-10.262367,40.122383,Tanzania Field,Post,post_bl_2016,Tanzania2017MtwaraPembaPost
Tanzania,2017,,Songosongo,Amana_South,,Coral,HC,49.38,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Soft coral,SC,2.08,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Inverts-other,INV,0.63,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Algae-macro/fleshy,AMAC,1.88,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Algae-Halimeda,AHAL,0,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Algae-coralline,ACOR,10,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Algae-turf,ATRF,19.38,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Bare substrate,BS,1.46,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Rubble,RUB,1.88,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Sand,SND,1.88,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Seagrass,SGR,0,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Dead Standing coral,DC,0.83,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Recent Dead Coral,RDC,8.54,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
Tanzania,2017,,Songosongo,Amana_South,,Unidentified,UNID,2.08,-8.72222,39.4608,Tanzania Field,Post,post_bl_2016,Tanzania2017SongosongoAmana_SouthPost
